item,itemLabel
http://www.wikidata.org/entity/Q590895,Upstreet
http://www.wikidata.org/entity/Q591134,Wixford
http://www.wikidata.org/entity/Q591742,Lower Penn
http://www.wikidata.org/entity/Q591902,Benington
http://www.wikidata.org/entity/Q591927,Blidworth
http://www.wikidata.org/entity/Q592123,Medmenham
http://www.wikidata.org/entity/Q592275,Tansterne
http://www.wikidata.org/entity/Q592420,Passenham
http://www.wikidata.org/entity/Q592492,Challacombe
http://www.wikidata.org/entity/Q592529,Madresfield
http://www.wikidata.org/entity/Q592667,Easter Compton
http://www.wikidata.org/entity/Q592786,Knock
http://www.wikidata.org/entity/Q592797,Hackthorn
http://www.wikidata.org/entity/Q592896,Compton Verney
http://www.wikidata.org/entity/Q593352,Bodicote
http://www.wikidata.org/entity/Q593524,Great Bridgeford
http://www.wikidata.org/entity/Q593594,West Hallam
http://www.wikidata.org/entity/Q593655,East Coker
http://www.wikidata.org/entity/Q593871,Beal
http://www.wikidata.org/entity/Q593913,Yarnfield
http://www.wikidata.org/entity/Q593965,Streethay
http://www.wikidata.org/entity/Q594057,Mears Ashby
http://www.wikidata.org/entity/Q594132,Carlby
http://www.wikidata.org/entity/Q594200,Tonge
http://www.wikidata.org/entity/Q594221,Ellington
http://www.wikidata.org/entity/Q594293,Kenn
http://www.wikidata.org/entity/Q594592,Fleggburgh
http://www.wikidata.org/entity/Q594875,Lower Upham
http://www.wikidata.org/entity/Q595470,Ancroft Northmoor
http://www.wikidata.org/entity/Q595600,Bredgar
http://www.wikidata.org/entity/Q595930,Kirton
http://www.wikidata.org/entity/Q732040,Hazeleigh
http://www.wikidata.org/entity/Q732333,Askwith
http://www.wikidata.org/entity/Q732508,Greens Norton
http://www.wikidata.org/entity/Q732519,St Kew
http://www.wikidata.org/entity/Q732573,Chaffcombe
http://www.wikidata.org/entity/Q732724,Tarvin
http://www.wikidata.org/entity/Q732774,Pett
http://www.wikidata.org/entity/Q732813,Sloley
http://www.wikidata.org/entity/Q732847,Coxwold
http://www.wikidata.org/entity/Q733011,Carharrack
http://www.wikidata.org/entity/Q733060,Arlington
http://www.wikidata.org/entity/Q733147,Hemingstone
http://www.wikidata.org/entity/Q733178,Stainton
http://www.wikidata.org/entity/Q734212,Tilney St Lawrence
http://www.wikidata.org/entity/Q734313,Berkswell
http://www.wikidata.org/entity/Q734453,Pevensey
http://www.wikidata.org/entity/Q734707,Cotton
http://www.wikidata.org/entity/Q735007,Marehill
http://www.wikidata.org/entity/Q735107,Crosby
http://www.wikidata.org/entity/Q735530,Coupland
http://www.wikidata.org/entity/Q735701,Cranborne
http://www.wikidata.org/entity/Q735972,West Lavington
http://www.wikidata.org/entity/Q736076,Thingwall
http://www.wikidata.org/entity/Q736186,Lingfield
http://www.wikidata.org/entity/Q736605,Lower Padworth
http://www.wikidata.org/entity/Q736927,Cubeck
http://www.wikidata.org/entity/Q737656,Burton on the Wolds
http://www.wikidata.org/entity/Q737888,Q737888
http://www.wikidata.org/entity/Q738194,Larkhill
http://www.wikidata.org/entity/Q738431,Stourton Caundle
http://www.wikidata.org/entity/Q738490,Roby
http://www.wikidata.org/entity/Q738612,Matlock Bath
http://www.wikidata.org/entity/Q738784,Hangleton
http://www.wikidata.org/entity/Q738844,Reeth
http://www.wikidata.org/entity/Q739017,Daylesford
http://www.wikidata.org/entity/Q739250,Maiden Newton
http://www.wikidata.org/entity/Q739758,Helmdon
http://www.wikidata.org/entity/Q740057,Wrecclesham
http://www.wikidata.org/entity/Q740418,Netley
http://www.wikidata.org/entity/Q740455,Aston cum Aughton
http://www.wikidata.org/entity/Q740620,Otham
http://www.wikidata.org/entity/Q740708,Abenhall
http://www.wikidata.org/entity/Q740932,Tingewick
http://www.wikidata.org/entity/Q741161,Warslow
http://www.wikidata.org/entity/Q741317,Swannington
http://www.wikidata.org/entity/Q741802,Lower Caldecote
http://www.wikidata.org/entity/Q742027,Assington
http://www.wikidata.org/entity/Q742597,Harberton
http://www.wikidata.org/entity/Q742852,Mellor
http://www.wikidata.org/entity/Q743020,Headcorn
http://www.wikidata.org/entity/Q743108,New Lanark
http://www.wikidata.org/entity/Q743220,Hunstanworth
http://www.wikidata.org/entity/Q743285,Whilton
http://www.wikidata.org/entity/Q743351,Moulton
http://www.wikidata.org/entity/Q743948,Fawley
http://www.wikidata.org/entity/Q744252,Westwood
http://www.wikidata.org/entity/Q744317,Calstock
http://www.wikidata.org/entity/Q744360,East Tytherton
http://www.wikidata.org/entity/Q744517,Chalford
http://www.wikidata.org/entity/Q744724,Chestfield
http://www.wikidata.org/entity/Q744726,Abernethy
http://www.wikidata.org/entity/Q744780,Garnkirk
http://www.wikidata.org/entity/Q744944,Raglan
http://www.wikidata.org/entity/Q745135,Gilmonby
http://www.wikidata.org/entity/Q745433,Culworth
http://www.wikidata.org/entity/Q745557,Tilmanstone
http://www.wikidata.org/entity/Q745638,Appleshaw
http://www.wikidata.org/entity/Q745713,Dalwood
http://www.wikidata.org/entity/Q745875,Salcombe Regis
http://www.wikidata.org/entity/Q745956,Westport
http://www.wikidata.org/entity/Q746002,Wilmcote
http://www.wikidata.org/entity/Q746031,Burton upon Stather
http://www.wikidata.org/entity/Q746449,Dunkeswell
http://www.wikidata.org/entity/Q746518,Milton Abbas
http://www.wikidata.org/entity/Q746671,Runcton Holme
http://www.wikidata.org/entity/Q746725,Roydon
http://www.wikidata.org/entity/Q747218,Whaley
http://www.wikidata.org/entity/Q747336,Flackwell Heath
http://www.wikidata.org/entity/Q747568,Dunvegan
http://www.wikidata.org/entity/Q747777,Neilston
http://www.wikidata.org/entity/Q748117,Selborne
http://www.wikidata.org/entity/Q748248,Beckford
http://www.wikidata.org/entity/Q748407,Braybrooke
http://www.wikidata.org/entity/Q748497,Netherbury
http://www.wikidata.org/entity/Q748514,Titchfield
http://www.wikidata.org/entity/Q748527,Wramplingham
http://www.wikidata.org/entity/Q748532,St Keyne
http://www.wikidata.org/entity/Q748566,Sulham
http://www.wikidata.org/entity/Q748613,Instow
http://www.wikidata.org/entity/Q748761,Horton in Ribblesdale
http://www.wikidata.org/entity/Q748777,Tintagel
http://www.wikidata.org/entity/Q748886,Ditcham
http://www.wikidata.org/entity/Q749246,Grindleford
http://www.wikidata.org/entity/Q749261,Toddington
http://www.wikidata.org/entity/Q749436,Newchurch
http://www.wikidata.org/entity/Q749518,Alton
http://www.wikidata.org/entity/Q750149,Hethel
http://www.wikidata.org/entity/Q751183,Dove Holes
http://www.wikidata.org/entity/Q751587,Great Lumley
http://www.wikidata.org/entity/Q751602,Heckington
http://www.wikidata.org/entity/Q596082,Dunchideock
http://www.wikidata.org/entity/Q596347,Chewton Keynsham
http://www.wikidata.org/entity/Q596401,Whenby
http://www.wikidata.org/entity/Q596526,Stoke Bruerne
http://www.wikidata.org/entity/Q596641,Upton Warren
http://www.wikidata.org/entity/Q596798,Tarbet
http://www.wikidata.org/entity/Q596894,Empshott
http://www.wikidata.org/entity/Q597094,Skewjack
http://www.wikidata.org/entity/Q597734,Kimmeridge
http://www.wikidata.org/entity/Q597899,Ballingham
http://www.wikidata.org/entity/Q598000,Fenwick
http://www.wikidata.org/entity/Q598075,Skaw
http://www.wikidata.org/entity/Q598276,Farcet
http://www.wikidata.org/entity/Q598303,Westlinton
http://www.wikidata.org/entity/Q598947,Haddon
http://www.wikidata.org/entity/Q598948,Wargrave
http://www.wikidata.org/entity/Q599130,East Hauxwell
http://www.wikidata.org/entity/Q599291,Ringsfield
http://www.wikidata.org/entity/Q599688,Falfield
http://www.wikidata.org/entity/Q599760,Elterwater
http://www.wikidata.org/entity/Q600206,Freeland
http://www.wikidata.org/entity/Q600342,Hellifield
http://www.wikidata.org/entity/Q600626,Harwood Dale
http://www.wikidata.org/entity/Q600715,Hernhill
http://www.wikidata.org/entity/Q600872,Thruxton
http://www.wikidata.org/entity/Q600901,Winmarleigh
http://www.wikidata.org/entity/Q601124,Streetlam
http://www.wikidata.org/entity/Q601181,Tatworth
http://www.wikidata.org/entity/Q601196,Sutton on Trent
http://www.wikidata.org/entity/Q601231,Barnett Brook
http://www.wikidata.org/entity/Q601327,The Middles
http://www.wikidata.org/entity/Q601396,Old Town
http://www.wikidata.org/entity/Q601448,Gaydon
http://www.wikidata.org/entity/Q601608,Tockwith
http://www.wikidata.org/entity/Q601645,Ternhill
http://www.wikidata.org/entity/Q601716,Wingmore
http://www.wikidata.org/entity/Q601728,Mundesley
http://www.wikidata.org/entity/Q602055,Menston
http://www.wikidata.org/entity/Q602057,Kelshall
http://www.wikidata.org/entity/Q602321,Alton
http://www.wikidata.org/entity/Q602355,Barnetby le Wold
http://www.wikidata.org/entity/Q602899,Adwalton
http://www.wikidata.org/entity/Q603435,Cudlipptown
http://www.wikidata.org/entity/Q603510,Wilby
http://www.wikidata.org/entity/Q603635,Flore
http://www.wikidata.org/entity/Q603844,Headley Down
http://www.wikidata.org/entity/Q603932,Coton in the Elms
http://www.wikidata.org/entity/Q603985,Ebchester
http://www.wikidata.org/entity/Q604146,Claughton
http://www.wikidata.org/entity/Q604423,Caldy
http://www.wikidata.org/entity/Q605241,Grindale
http://www.wikidata.org/entity/Q605450,Milton
http://www.wikidata.org/entity/Q606514,Porthgwidden
http://www.wikidata.org/entity/Q607050,Coalport
http://www.wikidata.org/entity/Q607059,Bryanston
http://www.wikidata.org/entity/Q607157,Fordham
http://www.wikidata.org/entity/Q607180,Grange in Borrowdale
http://www.wikidata.org/entity/Q607312,Flixton
http://www.wikidata.org/entity/Q607656,Howden-le-Wear
http://www.wikidata.org/entity/Q607701,Harrietsham
http://www.wikidata.org/entity/Q607809,Londonderry
http://www.wikidata.org/entity/Q607881,Bradfield Combust
http://www.wikidata.org/entity/Q608125,Bradnop
http://www.wikidata.org/entity/Q608146,Saxthorpe
http://www.wikidata.org/entity/Q608317,Wigmore
http://www.wikidata.org/entity/Q608356,Fivemiletown
http://www.wikidata.org/entity/Q608688,Osgodby
http://www.wikidata.org/entity/Q608753,Lucton
http://www.wikidata.org/entity/Q609007,Collingbourne Ducis
http://www.wikidata.org/entity/Q609109,Canons Ashby
http://www.wikidata.org/entity/Q609177,Wheston
http://www.wikidata.org/entity/Q609256,Mockbeggar
http://www.wikidata.org/entity/Q609497,Rochester
http://www.wikidata.org/entity/Q609590,Belchalwell Street
http://www.wikidata.org/entity/Q609602,Gweek
http://www.wikidata.org/entity/Q609715,Cropredy
http://www.wikidata.org/entity/Q609774,Rolleston on Dove
http://www.wikidata.org/entity/Q609853,Tacolneston
http://www.wikidata.org/entity/Q609996,Eppleby
http://www.wikidata.org/entity/Q610264,Croxton
http://www.wikidata.org/entity/Q639944,Margaret Roding
http://www.wikidata.org/entity/Q640035,Ardrishaig
http://www.wikidata.org/entity/Q640086,Ardtalla
http://www.wikidata.org/entity/Q640179,Ardvasar
http://www.wikidata.org/entity/Q640261,West Harlsey
http://www.wikidata.org/entity/Q640305,Sutton Waldron
http://www.wikidata.org/entity/Q640761,Charmouth
http://www.wikidata.org/entity/Q640932,Stiffkey
http://www.wikidata.org/entity/Q640951,Lydd-on-Sea
http://www.wikidata.org/entity/Q641052,Long Duckmanton
http://www.wikidata.org/entity/Q641136,Scholes
http://www.wikidata.org/entity/Q641643,Hunsdon
http://www.wikidata.org/entity/Q641790,Brindle
http://www.wikidata.org/entity/Q641920,Cushendun
http://www.wikidata.org/entity/Q641991,Lyddington
http://www.wikidata.org/entity/Q642227,Wickham
http://www.wikidata.org/entity/Q642500,Welham Green
http://www.wikidata.org/entity/Q642525,Fortuneswell
http://www.wikidata.org/entity/Q642592,Christow
http://www.wikidata.org/entity/Q642675,Collingbourne Kingston
http://www.wikidata.org/entity/Q642884,Bonnington
http://www.wikidata.org/entity/Q643139,Offleyhay
http://www.wikidata.org/entity/Q643249,Baddiley
http://www.wikidata.org/entity/Q643318,Ludgershall
http://www.wikidata.org/entity/Q643534,Winkleigh
http://www.wikidata.org/entity/Q643686,Earls Colne
http://www.wikidata.org/entity/Q643760,Yaxley
http://www.wikidata.org/entity/Q644123,Oving
http://www.wikidata.org/entity/Q645126,Newton
http://www.wikidata.org/entity/Q645197,Pontrilas
http://www.wikidata.org/entity/Q645198,Oxwich
http://www.wikidata.org/entity/Q645213,Grendon
http://www.wikidata.org/entity/Q645539,Compton Beauchamp
http://www.wikidata.org/entity/Q645789,The Slack
http://www.wikidata.org/entity/Q646991,Craster
http://www.wikidata.org/entity/Q647024,North Curry
http://www.wikidata.org/entity/Q647124,Tibenham
http://www.wikidata.org/entity/Q647181,Souldrop
http://www.wikidata.org/entity/Q647328,Newton Longville
http://www.wikidata.org/entity/Q647513,Hallsands
http://www.wikidata.org/entity/Q647573,Ramsbury
http://www.wikidata.org/entity/Q647686,Litton Cheney
http://www.wikidata.org/entity/Q647940,Ashington
http://www.wikidata.org/entity/Q647998,Whitehill
http://www.wikidata.org/entity/Q648294,Capel Garmon
http://www.wikidata.org/entity/Q648462,Yardley Gobion
http://www.wikidata.org/entity/Q648549,Polgigga
http://www.wikidata.org/entity/Q648600,Kinglassie
http://www.wikidata.org/entity/Q649098,Alkmonton
http://www.wikidata.org/entity/Q649238,Sileby
http://www.wikidata.org/entity/Q649462,Newton Burgoland
http://www.wikidata.org/entity/Q649811,Great Wilbraham
http://www.wikidata.org/entity/Q650251,Maer
http://www.wikidata.org/entity/Q650385,Forton
http://www.wikidata.org/entity/Q650714,Ayston
http://www.wikidata.org/entity/Q651067,Wimbotsham
http://www.wikidata.org/entity/Q651091,Newnham
http://www.wikidata.org/entity/Q651526,Boughton Lees
http://www.wikidata.org/entity/Q651588,Otterhampton
http://www.wikidata.org/entity/Q651797,Ripponden
http://www.wikidata.org/entity/Q651889,Axbridge
http://www.wikidata.org/entity/Q652029,Sidbury
http://www.wikidata.org/entity/Q652070,Crigglestone
http://www.wikidata.org/entity/Q652404,Tilton on the Hill
http://www.wikidata.org/entity/Q652511,Swanwick
http://www.wikidata.org/entity/Q652914,Heath End
http://www.wikidata.org/entity/Q652930,St Buryan
http://www.wikidata.org/entity/Q653313,Tetney
http://www.wikidata.org/entity/Q653438,Invergowrie
http://www.wikidata.org/entity/Q653565,Hampton
http://www.wikidata.org/entity/Q653655,Thackthwaite
http://www.wikidata.org/entity/Q653906,Althorne
http://www.wikidata.org/entity/Q654026,Broadclyst
http://www.wikidata.org/entity/Q654239,Sennen Cove
http://www.wikidata.org/entity/Q654322,East Layton
http://www.wikidata.org/entity/Q654589,Barugh
http://www.wikidata.org/entity/Q654972,East Marton
http://www.wikidata.org/entity/Q655332,Burston
http://www.wikidata.org/entity/Q655745,Farncombe
http://www.wikidata.org/entity/Q655898,Stretham
http://www.wikidata.org/entity/Q656139,Gedney
http://www.wikidata.org/entity/Q656706,Purbrook
http://www.wikidata.org/entity/Q657123,Cherry Hinton
http://www.wikidata.org/entity/Q657157,Arthington
http://www.wikidata.org/entity/Q657302,Longmorn
http://www.wikidata.org/entity/Q658110,Newton St Petrock
http://www.wikidata.org/entity/Q658183,Wessington
http://www.wikidata.org/entity/Q658556,Gamblesby
http://www.wikidata.org/entity/Q658796,Taverham
http://www.wikidata.org/entity/Q658820,Aldham
http://www.wikidata.org/entity/Q658895,Fornham St Genevieve
http://www.wikidata.org/entity/Q659062,Bebside
http://www.wikidata.org/entity/Q659095,West Wittering
http://www.wikidata.org/entity/Q659162,Milson
http://www.wikidata.org/entity/Q659927,Burton
http://www.wikidata.org/entity/Q659945,Cardington
http://www.wikidata.org/entity/Q660017,Aust
http://www.wikidata.org/entity/Q660124,Abbotts Ann
http://www.wikidata.org/entity/Q660535,Bagnor
http://www.wikidata.org/entity/Q660622,Hoo St Werburgh
http://www.wikidata.org/entity/Q765941,Cambois
http://www.wikidata.org/entity/Q765948,Wolvey
http://www.wikidata.org/entity/Q765969,Chicklade
http://www.wikidata.org/entity/Q766239,Bintree
http://www.wikidata.org/entity/Q767046,Shelley
http://www.wikidata.org/entity/Q767418,Soss Moss
http://www.wikidata.org/entity/Q767517,Wambrook
http://www.wikidata.org/entity/Q767731,Whitehill
http://www.wikidata.org/entity/Q768741,Leighton Bromswold
http://www.wikidata.org/entity/Q769166,Farndon
http://www.wikidata.org/entity/Q769486,Brunswick Village
http://www.wikidata.org/entity/Q769580,Breedon on the Hill
http://www.wikidata.org/entity/Q769675,St Ive
http://www.wikidata.org/entity/Q769892,Frittenden
http://www.wikidata.org/entity/Q770268,Wormingford
http://www.wikidata.org/entity/Q770436,Aldingbourne
http://www.wikidata.org/entity/Q770818,Llanfynydd
http://www.wikidata.org/entity/Q770931,Stuppington
http://www.wikidata.org/entity/Q771171,Costock
http://www.wikidata.org/entity/Q771821,Silton
http://www.wikidata.org/entity/Q771868,Thelwall
http://www.wikidata.org/entity/Q772694,Llandrillo
http://www.wikidata.org/entity/Q772696,Fladbury
http://www.wikidata.org/entity/Q773071,Buckland in the Moor
http://www.wikidata.org/entity/Q773663,Latton
http://www.wikidata.org/entity/Q773957,Cartmel Fell
http://www.wikidata.org/entity/Q774388,Huncote
http://www.wikidata.org/entity/Q774624,Westhill
http://www.wikidata.org/entity/Q774899,East Mersea
http://www.wikidata.org/entity/Q775681,Catworth
http://www.wikidata.org/entity/Q775880,Pensarn
http://www.wikidata.org/entity/Q776130,Great Casterton
http://www.wikidata.org/entity/Q776142,Winshill
http://www.wikidata.org/entity/Q776194,Carland Cross
http://www.wikidata.org/entity/Q776294,Rackenford
http://www.wikidata.org/entity/Q776299,Anthorn
http://www.wikidata.org/entity/Q776558,Harbottle
http://www.wikidata.org/entity/Q776709,Little Gidding
http://www.wikidata.org/entity/Q776711,Old Sodbury
http://www.wikidata.org/entity/Q776829,Ae
http://www.wikidata.org/entity/Q777174,Nancledra
http://www.wikidata.org/entity/Q777193,Thoroton
http://www.wikidata.org/entity/Q777475,Claygate
http://www.wikidata.org/entity/Q777536,Farmborough
http://www.wikidata.org/entity/Q777567,Wilbarston
http://www.wikidata.org/entity/Q777662,Down Ampney
http://www.wikidata.org/entity/Q778255,Moira
http://www.wikidata.org/entity/Q778321,Barford St. Michael
http://www.wikidata.org/entity/Q778444,Witton Gilbert
